East,North,Lat,Lon,GW
664688,3874713,35.00421994,25.80638291,8
605624,3874714,35.01213538,25.15927396,10
591416.76,3874726.03,35.01363105,25.00358625,5
592482,3874734,35.01360582,25.01526087,13.5
570694,3874741,35.01543142,24.77648105,17
591744,3874741,35.01373632,25.00717407,52
591072,3874742,35.01380622,24.99980984,38
582581,3874751,35.01461823,24.90675749,102.05
589903.8,3874753.2,35.01401199,24.9870089,95
591251,3874758,35.0139343,25.00177324,3
590957,3874764.87,35.01402279,24.99855208,7
591720,3874772,35.014018,25.00691448,50
647071,3874775,35.00749786,25.61340802,4
584205.75,3874780.7,35.01475168,24.92456648,90
663982,3874781,35.00494768,25.79866294,7
589897.2,3874787,35.01431732,24.98694023,1
589897.2,3874787,35.01431732,24.98694023,6.5
597532,3874789,35.01362615,25.07060846,30
651672,3874797,35.00701559,25.66381662,3.1
592364,3874830,35.01448217,25.01397842,60
651609,3874831,35.00733151,25.66313266,4
584424,3874840,35.0152681,24.92696436,32
599224.3,3874849.1,35.01400299,25.08916077,35
602461,3874862,35.01379581,25.12463165,6
598055,3874871,35.01431475,25.07634948,28
609300,3874871,35.01315936,25.19957602,5
593294,3874873,35.01478428,25.024175,37
647103,3874874,35.00838556,25.61377612,7
603965,3874878,35.01378622,25.14111502,12
583757,3874879,35.01567534,24.91965845,36
596600,3874880,35.01453626,25.06040564,5
596875,3874881,35.0145189,25.06341941,85
664467,3874894,35.00588729,25.80399794,8
634414,3874903,35.01041595,25.47476114,373
601464,3874906,35.01429325,25.11371147,1
597229,3874908,35.01472828,25.06730195,4
596270,3874913,35.01486532,25.05679308,30
664629,3874915,35.00605016,25.80577665,10
636373,3874919.5,35.01030197,25.49622735,80
584845,3874932,35.01606226,24.93158762,12
628575.81,3874934.78,35.01146289,25.41079916,339
608650,3874936,35.01381556,25.19246179,40
608633,3874946,35.01390754,25.19227682,7
591657,3874950,35.01562857,25.00624373,38
598702.14,3874953.46,35.01499509,25.08345105,2
664449,3874960,35.00648507,25.80381383,10
584402,3874961,35.0163609,24.92673557,5
651062,3874970,35.00866638,25.65716552,3
595787.8,3874976.2,35.01548102,25.05151604,10
603722.48,3874995.23,35.01486808,25.13847205,30
591246,3874996,35.01608057,25.00174461,19
651589,3875001,35.00886683,25.66294457,4.5
665814,3875005,35.00666748,25.81877507,2.2
651051,3875006,35.00899252,25.65705156,4
591013,3875015,35.01627292,24.99919321,35
657892,3875015,35.00802719,25.73199642,5
577016.976,3875017.066,35.01745743,24.84580398,4
595280,3875026,35.0159781,25.04595683,30
651820,3875030,35.00909352,25.66548053,8
647159,3875032,35.00980159,25.61441761,10
582361,3875037,35.01721487,24.90437484,4
597807,3875040,35.0158625,25.07365165,38
664489,3875040,35.00719959,25.80426783,10
582360.59,3875044.28,35.01728054,24.90437107,15
599847,3875072,35.01595117,25.09601147,36
651531,3875077,35.00956057,25.66232303,3
610075,3875091,35.01505851,25.20809763,8
579174.326,3875092.009,35.01796607,24.86945518,1
599431,3875103,35.01627174,25.09145632,54
609992,3875104.08,35.01518548,25.20718983,8
590585,3875110,35.01716797,24.99451305,27
605489,3875110,35.01571966,25.15784494,8
586796,3875111,35.01751015,24.95298798,13
609920,3875115,35.01529178,25.20640228,1
651787,3875117,35.00988266,25.6651349,4
635906.5,3875118.2,35.01215602,25.49114874,216.4
593765,3875118.26,35.01695186,25.02936434,4
592176,3875128,35.01718613,25.01195125,25
590597,3875134,35.01738327,24.99464718,52
651262,3875136,35.0101327,25.65938679,5
651794,3875136,35.01005287,25.66521506,4
604641.54,3875145.33,35.01612642,25.14856246,4
597216,3875152,35.01692939,25.06718807,36
652237,3875174,35.01032869,25.67007524,5
660616,3875193,35.00920197,25.76187118,2
650998.82,3875193.27,35.0106883,25.65651395,15
571872,3875197,35.01945968,24.78943109,1
660568,3875207,35.00933579,25.76134806,6
582888,3875215,35.01877659,24.91016833,45
658047,3875220,35.00985066,25.73373339,10
660533.69,3875235.33,35.00959658,25.76097768,4.75
590880,3875237,35.01828647,24.99775995,10
650839,3875237,35.01110636,25.65477098,37
598159.09,3875238.26,35.01761577,25.0775336,3
590905,3875243,35.01833831,24.9980346,23.5
594457,3875246,35.01803899,25.03696261,8
599530,3875247,35.01756025,25.09255851,25.25
575845,3875248,35.01962847,24.83298044,4
594644,3875248,35.0180395,25.03901222,52
599523,3875248,35.01756996,25.09248192,22.25
666235.257,3875252,35.0088244,25.82343893,2
665163.81,3875253.79,35.00901633,25.8117023,50
595740,3875257,35.01801722,25.0510246,75
657381.76,3875261.13,35.01032528,25.72645349,7.5
665987.606,3875264.06,35.00897383,25.8207285,7
571565.49,3875264.59,35.02009091,24.78607751,9
621799.6,3875270,35.01532526,25.3366007,161.6
596500,3875273,35.01808905,25.05935546,31
589625,3875276,35.01875039,24.98401002,4
666005,3875281,35.00912364,25.82092242,5
583683,3875290,35.01938715,24.91888891,35
591192,3875291,35.01874517,25.00118523,80
604124,3875295,35.01752933,25.1429097,6
591341,3875297,35.01878579,25.00281886,35
591896,3875309,35.01884357,25.0089027,60
590555,3875310,35.01897387,24.99420609,15
590631.6,3875311.8,35.01898322,24.99504579,4
590563,3875313,35.0190002,24.9942941,15
660615.57,3875315.77,35.01030858,25.7618902,2
605985,3875319,35.01755193,25.16330705,45
603993,3875330,35.01785838,25.14147848,8
609980.16,3875331.92,35.01724084,25.20709027,10
604941.67,3875335.48,35.01780956,25.15187551,2
665978,3875337,35.0096328,25.82063784,7.5
666219,3875338,35.00960218,25.82327805,9.5
599622,3875349,35.01847078,25.09357898,35
590841,3875354,35.01934485,24.99734534,18
666253,3875362,35.00981289,25.8236553,1.5
657904,3875369,35.01121601,25.73219515,4
590765,3875378,35.01956808,24.99651504,15
590556.8,3875385.2,35.01965171,24.99423403,35
584758,3875387,35.02017195,24.93068064,2
604543,3875388,35.01832445,25.14751316,95
604027.997,3875394.394,35.01843533,25.14187008,3
604272,3875396,35.01842462,25.1445443,25
607032,3875396,35.01813559,25.17479076,1.5
604270.62,3875398.6,35.0184482,25.1445295,8
603693,3875400,35.01852036,25.13819956,45
591433,3875402.7,35.01973044,25.00383878,20
657297,3875406,35.01164424,25.72555237,7.5
590835,3875416,35.01990439,24.99728637,25
610215,3875419,35.01800027,25.20967534,2
666612,3875425,35.01032153,25.82760057,4.7
603813.169,3875426.909,35.0187506,25.13951986,1.5
652186,3875435,35.01268892,25.66956433,3
610242,3875440,35.01818665,25.20997401,3
660631,3875445,35.01147089,25.76208422,6
592371,3875456,35.02012553,25.01412482,25
657945,3875462,35.01204783,25.73266199,5
657283,3875467,35.01219623,25.72541054,9.5
589547,3875473,35.02053348,24.98317643,7
591269,3875473,35.02037912,25.00204913,70
626178.1,3875492.3,35.01679135,25.38461227,150.95
597530,3875501,35.0200456,25.07067021,35
644640,3875501,35.01439311,25.58690182,17
582414,3875504,35.02142114,24.90500209,59.85
582414,3875504,35.02142114,24.90500209,1
604263,3875504,35.01939923,25.14445923,17
602729,3875510,35.0196107,25.1276487,15
660987,3875514,35.0120361,25.76599757,20
604276,3875516,35.01950607,25.14460321,6
605197,3875518,35.01942849,25.15469676,10
657039,3875518,35.01269389,25.72274708,5
666515.71,3875518.92,35.01118389,25.82656458,8
606191.37,3875522,35.01936038,25.16559458,17
675011,3875523,35.00978419,25.91962454,7
606579.5,3875524.4,35.01934109,25.16984839,5
606635.2,3875530.2,35.01938749,25.17045955,3
656590,3875542,35.01297994,25.71783262,4.5
657370,3875554,35.01296683,25.72638013,7
569857,3875563,35.02290139,24.76737699,20
570346,3875570,35.02293049,24.77273738,30
657035,3875570,35.0131632,25.72271309,7
660242.451,3875571.439,35.01267224,25.75785205,9
660720,3875575,35.01262843,25.76308437,11
599248.3,3875576.5,35.02055869,25.08951076,24
606512.27,3875577.75,35.01982916,25.16911847,10
657114,3875580,35.01324105,25.72358046,10
666572,3875583,35.01175215,25.82719406,9
607275.15,3875583.41,35.01979936,25.17747961,15
582248,3875597,35.0222732,24.90319192,7
583188,3875597,35.02219609,24.91349457,27.7
656332,3875598,35.01352467,25.71501665,7
660608,3875598,35.01285356,25.76186184,5
602242.18,3875602,35.02048959,25.12232488,30
583134,3875603,35.02225464,24.91290332,10
666665,3875607,35.01195311,25.82821766,6
582355,3875609,35.02237266,24.90436586,57.28
603057,3875609,35.02046979,25.13125559,28
656977.262,3875613.425,35.01356359,25.72208875,6
660432,3875614,35.01302575,25.75993681,8
603586,3875621,35.0205238,25.13705453,6
655970,3875626,35.01383303,25.71105599,5
610137.15,3875627.76,35.01989082,25.20884991,5
574764.78,3875628.52,35.02314009,24.82117536,4
660311,3875629,35.01318016,25.75861412,2
667411,3875630,35.01203701,25.83639446,12
603372,3875632,35.02064492,25.13471062,20
666816,3875633,35.01216251,25.82987704,4
581381.26,3875633.04,35.02266848,24.89369573,19
591211,3875639,35.02188102,25.00143172,1
594414,3875642,35.02161332,25.03653642,80
584372,3875643,35.02251246,24.92647614,65
591220,3875644,35.02192529,25.00153091,40
593940,3875644,35.02167561,25.03134171,4
659927,3875645,35.01338527,25.75441038,5
663600.305,3875648.862,35.01283159,25.79465275,3.5
606035.89,3875650.69,35.02053694,25.16390712,30
591208,3875652,35.0219985,25.00140027,9
660324.57,3875654.36,35.01340658,25.75876768,1.5
657735,3875657,35.01383825,25.73039841,8
657735,3875657,35.01383825,25.73039841,9.3
603311,3875659,35.02089459,25.13404547,12
652419,3875664,35.01471787,25.67215903,6
606894,3875667,35.02059342,25.17331335,6
596518,3875670,35.02166662,25.0595989,51
659451,3875670,35.01368588,25.74920044,12
606893,3875673,35.02064762,25.17330316,21
677773,3875673,35.01065364,25.9499107,12
666788,3875674,35.01253666,25.82957854,6
659725,3875684,35.01376876,25.7522049,10
641158,3875685.08,35.01654532,25.54878253,7
600613.8,3875688.5,35.02143318,25.10448939,40
603700.42,3875689.05,35.02112555,25.13831699,12
600612,3875691,35.0214559,25.10446997,2
658816,3875693,35.01399326,25.74224815,4
604309,3875698,35.0211435,25.14498774,4
652662,3875699,35.01499663,25.67482776,4
652847,3875702,35.01499568,25.67685517,4.5
666868,3875702,35.0127758,25.83046054,4
666861,3875711,35.01285807,25.83038566,4
606796,3875712,35.0210095,25.17224515,18
606796,3875712,35.0210095,25.17224515,18
644650,3875728,35.01643784,25.58705092,17.3
660307,3875730,35.01409112,25.75858979,2
655809,3875740,35.01488541,25.70931352,5
658077,3875746,35.01458694,25.73416213,4
661036,3875746,35.01411933,25.76657934,51.22
574076,3875751,35.02429528,24.81363683,6
657582,3875751,35.01470939,25.72874005,15
667057,3875752,35.01319519,25.83254104,13.8
604253,3875754,35.02165416,25.14438105,1
598140.17,3875754.73,35.022274,25.07738733,58
604021,3875768,35.02180433,25.14184023,3
601270,3875769,35.02209328,25.11169082,40
598684,3875774,35.02239467,25.08334983,60
650926,3875776,35.0159517,25.65582205,55
664627,3875777,35.01381962,25.80592554,66
658916,3875780,35.01476168,25.74336034,4
582904,3875781,35.02387847,24.91040025,50
574027.99,3875783.76,35.02459418,24.81311353,12
574090,3875787,35.02461884,24.8137935,9
660513,3875791,35.0146082,25.76085839,15
666853,3875812,35.01376969,25.83031831,7.5
593223,3875813,35.02326583,25.02350252,12
606540,3875814,35.02195615,25.16945269,33
660890.182,3875815.385,35.01476795,25.7649953,6
604563.61,3875821.33,35.02222903,25.14779362,5
604563.61,3875821.33,35.02222903,25.14779362,15
602320,3875822,35.02246515,25.12320486,18
660969,3875824,35.01483303,25.76586045,12
608201,3875825,35.02187853,25.18765747,17.6
654283,3875828,35.01591295,25.69261126,4.5
653246.19,3875828.81,35.01607817,25.68125207,2
583599,3875829,35.02425386,24.91802261,40
574097,3875831,35.02501505,24.81387416,5
603249,3875831,35.02245162,25.13338739,7.5
634942.85,3875831.72,35.01871723,25.48070634,1
655832,3875832,35.01571109,25.70958276,5
585762,3875836,35.02413532,24.94173079,42
602521.5,3875837.7,35.02258623,25.12541515,15
582054,3875838,35.02446193,24.90108947,7
592042,3875842,35.02363577,25.01056191,13
653387.32,3875844.87,35.01620149,25.68280127,3
641733,3875846,35.01791529,25.55511018,2
600894.6,3875846.23,35.02282718,25.10758599,24
586008,3875849,35.02423158,24.9444284,70
593194,3875849,35.02359309,25.02318873,25
660859,3875853,35.01511194,25.76466097,7
667393,3875855,35.01406786,25.83624261,25
659670,3875856,35.01532772,25.75163542,5
600157,3875857,35.02299779,25.09950343,12
583968,3875865,35.02454779,24.92207067,10
654296,3875870,35.01628953,25.69276149,4
573878,3875871,35.02539178,24.81147728,25
583882,3875872,35.02461806,24.92112878,11
657088.081,3875872.069,35.01587759,25.72335174,12
660211,3875874,35.01540425,25.75756585,8
603093,3875875,35.02286427,25.13168317,15
654216,3875879,35.01638287,25.69188668,3.5
573877.9,3875880.7,35.02547925,24.81147705,25
654337,3875882,35.01639142,25.69321292,7.5
654444,3875883,35.01638407,25.6943854,6
655691,3875886,35.01621957,25.7080481,4.8
641699.963,3875896.105,35.01837158,25.55475674,3
602129,3875897,35.02316068,25.12112082,28
653435,3875897,35.01666412,25.68333329,9
644583,3875899,35.01798882,25.5863466,28
660524,3875902,35.01560691,25.76100035,13
641707,3875904,35.01844176,25.55483519,6
659322.96,3875904.735,35.0158218,25.74784274,10
655138,3875910,35.01652102,25.70199393,4.2
658510,3875913,35.01602426,25.73893776,7.5
602793,3875916,35.02326452,25.12840037,45
660447,3875916,35.01574533,25.76015947,2.5
660903.11,3875917.43,35.01568563,25.76515669,15
660589,3875919,35.01574979,25.76171575,4
655265,3875925,35.0166367,25.70338815,8
653395,3875926,35.01693159,25.6829004,4
569187.68,3875926.06,35.02622111,24.76007103,15
581064,3875929,35.0253625,24.89024737,2
659918,3875931,35.01596446,25.75436684,5
569362.6,3875933.2,35.02627347,24.76198896,7.5
603140,3875938,35.02342745,25.1322061,7
653778,3875938,35.01698148,25.68709884,3.5
605450,3875940,35.02320664,25.15752301,3
655825,3875940,35.01668562,25.70952633,7
654308,3875946,35.01697271,25.69290708,4
657897,3875949,35.0164448,25.73222871,27
660186,3875949,35.01608421,25.75730643,4.5
606128,3875951,35.0232347,25.16495497,8
660632.818,3875958.323,35.01609724,25.7622034,6
606981,3875962,35.02324377,25.17430482,6
641677.35,3875962.84,35.0189763,25.55452035,1.5
585944,3875964,35.02527389,24.94373885,46
653413,3875967,35.01729841,25.68310518,5
655388,3875970,35.01702338,25.70474416,10
626021.3,3875971,35.0211263,25.38296677,39.8
660518,3875972,35.01623878,25.76094814,3
667245,3875974,35.0151649,25.83464524,18
604381,3875976,35.02364238,25.14581177,50
657695,3875976,35.01671973,25.73002076,8
600362,3875979,35.02407733,25.10176493,20
654989,3875985,35.01721992,25.70037548,7
655371,3875985,35.0171612,25.70456071,12
604809,3875987,35.02369717,25.15050388,4
606061.65,3875992.84,35.02361889,25.16423315,2
657492,3876001,35.01697675,25.72780145,25
602768,3876003,35.02405143,25.12813716,8
575560,3876003.6,35.02646268,24.82992564,15.6
653227,3876004,35.01766016,25.68107415,5
593882,3876007,35.02495379,25.03074712,50
602639,3876007,35.02410063,25.12672384,45
653689,3876009,35.01763499,25.68613687,7
661066,3876013,35.01652104,25.76695978,13
660864.72,3876013.6,35.01655854,25.76475474,9
655631,3876014,35.01738253,25.70741473,7
655742,3876018,35.01740147,25.70863161,7
660973,3876018,35.01658094,25.76594187,10
637624.67,3876018.75,35.02004104,25.51012313,1
585591,3876022,35.02582686,24.93987575,70
655739,3876024,35.01745601,25.70859987,7
660659,3876029,35.0167301,25.76250391,6
577042.09,3876040.43,35.02668257,24.84617429,40
605464.6,3876041,35.02411568,25.15769586,17
611585,3876048,35.02352033,25.22477317,20
605969.515,3876048.898,35.02413396,25.16323055,3
597122,3876050,35.02503465,25.06626303,22
655352,3876050,35.01774999,25.70436471,10
588098,3876052,35.02588141,24.96735713,56
655676,3876055,35.01774514,25.70791544,2
597777,3876061,35.02507054,25.07344318,5
641324,3876061,35.01991066,25.55066534,266.2
660906.685,3876061.391,35.0169826,25.76522375,9
660528,3876066,35.01708442,25.76107587,10
660889.887,3876069.591,35.01705918,25.7650413,9
655718,3876071,35.01788288,25.7083786,6.5
584479,3876072,35.02637145,24.92769258,7
584479,3876072,35.02637145,24.92769258,40
606679,3876075,35.0242945,25.17100959,2
601200,3876078,35.02488615,25.11096134,15
607719.8,3876081.14,35.02423925,25.18241713,9
653794,3876082,35.01827698,25.6873008,7
607525.96,3876083.19,35.02427841,25.18029299,28
654311,3876087,35.01824315,25.69296615,6.5
575365,3876090,35.0272563,24.82779609,15
660953.06,3876092.07,35.01725172,25.76573777,9
605084.3,3876093.6,35.02462959,25.15353456,1
661071.4,3876095.8,35.01726646,25.76703499,2
606178,3876107.4,35.02463947,25.16552296,4
660421,3876108,35.01747998,25.75991171,5
607980,3876110,35.02447161,25.18527256,40
605699.9,3876110.93,35.0247215,25.16028357,3
615631.3,3876112,35.02364164,25.26912622,1.5
602539.4,3876113.4,35.02507002,25.1256454,15
602878,3876115,35.02504997,25.12935662,15
659849,3876116.87,35.01765066,25.75364667,15
605430,3876118,35.02481349,25.15732644,30
576867,3876126,35.02746747,24.84426305,60
602566,3876129,35.02520796,25.12593886,6
653995.509,3876129.618,35.01867547,25.68951743,8
600421,3876130,35.02543283,25.10242984,30
602570,3876130,35.02521657,25.12598283,40
584102,3876131,35.02693493,24.92356636,15
606869.2,3876131.7,35.02478555,25.17310141,20
658426,3876134,35.01802937,25.73805963,18
600772,3876136,35.02545191,25.10627753,25
596557,3876139,35.02589131,25.06008091,1.5
654376,3876142,35.01872895,25.69368854,10
653447.79,3876149.69,35.01893979,25.68352011,5
654074.322,3876157.682,35.01891639,25.69038614,8
659997,3876158,35.01799792,25.75527607,12
654291,3876161,35.0189132,25.69276077,7
660724,3876161,35.01790948,25.76324158,14
